title,jobDescrib,companyName,companyIndustry,companyType,companyScal,companyTage,companyLocation,jobUrl
运维工程师, 协同部门经理规划线上，线下网络布局，服务器的部署以及网络安全防御设计。 负责公司线上系统的运行和日常维护管理，及时处理技术性突发事件，对系统运行中遇到的问题进行跟踪并最终解决。 对业务系统进行网络安全评估、设置。 为部门人员及日常工作提供技术指导与支持。 可以接受出国工作 接受迎接毕业生 ,太原国际,企业服务 咨询,"国有企业
",15-50人, ,太原,https://www.shixiseng.com/intern/inn_acgb9qqiispa?pcm=pc_SearchList
运维专员, 公司计算机、打印机、扫描仪、复印机等硬件设备安装与维护。 专用营业设备、网络、电话等设备的安装和维护。 弱点系统布线、安防监控等安装和维护。 日常技术档案维护与更新。 任职要求： 大专以上学历，计算机相关专业。 对网络原理和系统有一定的理论知识。 熟练掌握计算机软硬件、局域网等的日常维护，可独立进行安装、调试及故障排除。 工作主动性强，责任心和团队合作精神。 可接受出国工作 ,太原国际,企业服务 咨询,"国有企业
",15-50人, ,太原,https://www.shixiseng.com/intern/inn_madfv9dtyxmz?pcm=pc_SearchList
2020秋招-运维工程师, 工作职责1、负责大数据应用项目部署和实施。 2、负责运行大数据平台的运维，保障服务的稳定性和可用性。 任职资格1、良好的客户服务意识，强烈的责任心和使命感，执行力强，富有团队合作精神; 2、对大数据方向运维有很高的热情和兴趣，能主动学习了解相关知识; 3、具有全日制普通高等院校本科(含)及以上学历，计算机、软件、数学、统计、通信、自动化、网络工程、信息安全、地理、等相关专业。 ,东方国信,互联网 游戏 软件,"股份制企业
",2000人以上, 学习机会 办公环境好 包工作餐 员工活动多 各种牛人 出差补贴 机器学习 ,北京,https://www.shixiseng.com/intern/inn_gers3izvru04?pcm=pc_SearchList
售后工程师（实习生）, 岗位要求： 1. 负责客户网络安全体系建设、系统安全评估与加固。 2. 负责网络安全类项目实施。 任职资格： 1、本科及以上学历，通信类、信息类、电子类、计算机类相关专业； 2、熟悉TCP/IP协议及框架； 3、熟悉网络安全运维，了解主要的信息安全类厂家及产品 4、了解防病毒体系建设和维护，有病毒防护及处理经验； 5、具备较好的独立解决问题的能力，沟通能力强，良好的客户服务意识； 6、责任心强，具备良好的团队合作精神。 7、能够适应全国短期出差，10-15天。 ,天地和兴,互联网 游戏 软件,"民营企业
",50-150人, 晋升空间 IT实习 实验室 发展平台大 产品好 不加班 ,北京市/北京,https://www.shixiseng.com/intern/inn_6apfvrqn3yst?pcm=pc_SearchList
IT开发和运维(实习生)," 职责 1.更新和维护职慧的课程执行平台(含在线数据库及支持程序)； 2.设置和维护讲师及学校的专属域名； 3.职慧网站的更新和维护。 要求 1.认同职慧理念 live to give, 热爱公益事业，乐于奉献； 2.实习生保证一年时间，每周投入不少于5小时，全职实习为长期岗位； 3.具有下述一项或者多项专业能力：对关系数据库及SQL有清晰概念，具备面向对象编程能力，熟悉域名管理，有网站UI设计和实现经验； 4.做事认真、严谨、细致，善于测试和准确定位问题。 在线办公，不需要坐班，时间可自主安排！ 温馨提示 志愿者和实习生的区别： 志愿者为职场人士，在工作之余支持职慧工作，无薪酬； 实习生为在校大学生，实习6个月内没有酬劳(贫困生除外)，6个月后根据工作量发放劳务费，大致为20元/小时。 ",职慧,公共事业 NGO 政府,"民营企业
",15-50人, 自由灵活 不用坐班 线上办公 纯公益 成长快 ,北京市/北京,https://www.shixiseng.com/intern/inn_z1opnv4gaqdo?pcm=pc_SearchList
运维工程师实习, 一、工作内容: 负责运维管理（平台运维、设备维修、线上维护、设备巡检、设备安装、设备更换）的全面工作。 负责公司平台设备广告维护工作； 负责公司设备的安装工作； 负责公司设备的维修工作； 负责公司设备的更换工作； 负责公司设备的巡检工作； 负责公司设备的线上维护工作； 公司及上级领导交付的其他工作职责。 二、 专业技能技巧:   1.掌握计算机管理等相关专业知识；   2.具备优秀的表达能力和良好的执行力，擅长人际沟通和跨部门协调；   3.熟悉计算机操作办公软件及相关的人事管理软件； 三、工作态度   1.善于协调、沟通，具有较强的工作热情和责任感，能承受较强的工作压力；   2.具有较强的判断能力、计划与执行能力；   3.为人正直、干练、踏实、严谨，工作自主细致、思路清晰，责任感强，并具有战略前瞻性思维；   4.具有较强的学习能力；   5.良好的敬业精神和职业道德操守及良好的纪律性；   6.具有团队合作精神 ,创视传媒,广告 传媒 公关 展览,"民营企业
",50-150人, 工作自由度 实习工资 创业公司 提供转正机会 晋升公平 团队协作 ,北京,https://www.shixiseng.com/intern/inn_ntrrow2kap3o?pcm=pc_SearchList
2020春招-运维工程师J11597, 工作职责 1.负责大数据应用项目部署和实施； 2.负责运行大数据平台的运维，保障服务的稳定性和可用性。 任职资格 1.良好的客户服务意识，强烈的责任心和使命感，执行力强，富有团队合作精神&semi 2.对大数据方向运维有很高的热情和兴趣，能主动学习了解相关知识&semi 3具有全日制普通高等院校本科(含)及以上学历，计算机、软件、数学、统计、通信、自动化、网络工程、信息安全、地理、等相关专业。 ,东方国信,互联网 游戏 软件,"股份制企业
",2000人以上, 学习机会 办公环境好 包工作餐 员工活动多 各种牛人 出差补贴 机器学习 ,北京,https://www.shixiseng.com/intern/inn_ppccjdtgdeev?pcm=pc_SearchList
2020秋招-运维工程师, 工作职责1.负责大数据应用项目部署和实施； 2.负责运行大数据平台的运维，保障服务的稳定性和可用性。 任职资格1.良好的客户服务意识，强烈的责任心和使命感，执行力强，富有团队合作精神; 2.对大数据方向运维有很高的热情和兴趣，能主动学习了解相关知识; 3具有全日制普通高等院校本科(含)及以上学历，计算机、软件、数学、统计、通信、自动化、网络工程、信息安全、地理、等相关专业。 ,东方国信,互联网 游戏 软件,"股份制企业
",2000人以上, 学习机会 办公环境好 包工作餐 员工活动多 各种牛人 出差补贴 机器学习 ,北京,https://www.shixiseng.com/intern/inn_rmcznbx0wpip?pcm=pc_SearchList
2020校招-运维工程师, 工作职责,东方国信,互联网 游戏 软件,"股份制企业
",2000人以上, 学习机会 办公环境好 包工作餐 员工活动多 各种牛人 出差补贴 机器学习 ,北京,https://www.shixiseng.com/intern/inn_izvll8lvyffv?pcm=pc_SearchList
运维实习生/管培生, 【岗位职责】 1、大专以上学历在校生，志向从事IT方向； 2、不限专业，计算机、理工类、英语专业优先； 3、性格开朗乐观，主动学习能力强，善于表达，能够进行有效的沟通与协调； 【职业发展】 1.职业发展方向为：桌面运维/网络运维/服务器运维等； 2.提供世界500强与外企工作机会，体验Global公司的工作氛围和节奏； 3.有机会实际操作专业的IT设备（存储，网络设备，监控工具）； 4.能学习到IT相关策略的背景和思路。 【员工福利】 1.多样化员工活动，不定期活动拓展以及活动俱乐部，丰富文体生活； 2.传统节日（端午节、中秋节、春节、妇女节等）福利，员工结婚礼金，营造人情氛围； 3.五险一金，补充医疗保险和商业险，年度健康体检，年度集体旅游，提升生活品质； 4.五天八小时，享受法定节假日、带薪年假、婚假、产假、病假及丧假等； 5.不限量提供下午茶，咖啡茶饮全天候供应，畅享水果、零食； 6.骨干员工持股计划、天使关怀计划及成立员工俱乐部； 【工作氛围】 1.多元化职业发展平台，尊重个性，轻松灵活的的办公环境； 2.专业、高效、团结、信任的工作团队； 3.完整、全面的人才培养计划。 ,群思科技,互联网 游戏 软件,"民营企业
",500-2000人, 与大拿为伍 各种节日福利 免费咖啡奶茶 行业发展优势 工作氛围轻松 五险一金，带薪年假 晋升空间明确 IT实习 团队NB 各种牛人 ,北京,https://www.shixiseng.com/intern/inn_rhdq11wfilgk?pcm=pc_SearchList
技术咨询分析师-运维, 职位描述： • 帮助客户解决基础操作系统软硬件运维问题，提供智能云服务和基础架构服务； • IT 区域支持服务，跟进客户提出的所有IT需求，并及时处理； • 自动化工具的使用和管理； • 制订，修改操作手册； 任职要求： 1.本科及以上，实习期间须保证在校学生身份； 2.计算机相关专业优先，英语会基本读写，沟通能力好； 3.有责任心，能够团队合作，能在压力下工作，接受加班； 4.每周3-5天，实习期3个月以上，可长期稳定实习者优先； 说明：该职位工作城市为北京、上海、广州、深圳 ,埃森哲,互联网 游戏 软件,"外资企业
",2000人以上, 世界五百强 卓越绩效 专业培训 精英多 完善晋升空间 商业医疗保险 最棒团队 ,全国,https://www.shixiseng.com/intern/inn_ezweukgbbwtj?pcm=pc_SearchList
运维工程师-思特奇2020年校招, 岗位职责：1、参与产品/项目现场实施（上线，部署等）工作； 2、进行产品/项目技术咨询、故障及投诉的处理（问题定位和跟踪，bug修复等）； 3、参与自动化运维工具的编写及运营报告的整理与分析； 任职资格：1、正规全日制统招学历，学历学位学信网可查； 2、良好的学习能力和结构化系统思维能力； 3、良好的团队合作意识和工作责任心； 4、一定的创新思维和解决问题能力； 5、具备主动学习的意识和自我管理意识； 6、获得四、六级英语专业证书且在校成绩优秀； 模型算法方向的，学数学、西方哲学的小研究僧、小博士们，我们格外欢迎哟，不用担心不会编程，统统可以教！！！ ,思特奇,电子 通信 硬件,"民营企业
",2000人以上, 上市公司 转正机会 专业研发 车补餐补 ,成都,https://www.shixiseng.com/intern/inn_mkhiclg1vtda?pcm=pc_SearchList
BI项目实施," 岗位职责：     具体工作内容在项目经理的安排下负责项目实施工作和基本的技术支持工作,并及时向相关的负责人汇报情况,推动需求或其他支持工作的落实，促进整个项目的持续发展。 任职要求： 1. 本科以上学历，计算机相关专业，计算机基础理论扎实； 2. 应届毕业生或在读大三学生； 3. 熟悉数据库知识基础，熟练使用SQL，了解数据仓库建模理论； 4. 具有优秀的数据分析能力及敏锐的数据洞察能力； 5. 具有良好的学习沟通、问题分析和团队合作能力。 ",亿信华辰,互联网 游戏 软件,"民营企业
",500-2000人, 补充商业保险 工作气氛好 过节福利 团队协作 信息技术 ,武汉,https://www.shixiseng.com/intern/inn_mcbsyjs3sdbw?pcm=pc_SearchList
售后技术支持工程师, 岗位职责 1、 作为国内顶级信息安全产品厂家的交付专家，为客户提供一站式售后服务：包括中期的项目实施、后期的服务运维，在为客户提供信息安全服务保障的同时，也力求每次都给客户制造一次满意的服务体验 2、 沿着技术专家、售前、项目管理、产品经理、行业专家的发展方向陆续向前发展 岗位要求 1.具备基本网络知识，有小型网络的组建、配置和维护能力； 2.具有较强的逻辑思维能力和良好的团队合作精神，乐于学习； 服从公司全国调配 ,联软科技,互联网 游戏 软件,"股份制企业
",500-2000人, 工作氛围活泼 五险& 年终奖丰厚& 节假日福利&  员工旅游 技术核心 ,深圳,https://www.shixiseng.com/intern/inn_pbdv4g9kpduy?pcm=pc_SearchList
项目实施工程师," 岗位职责：     具体工作内容在项目经理的安排下负责项目实施工作和基本的技术支持工作,并及时向相关的负责人汇报情况,推动需求或其他支持工作的落实，促进整个项目的持续发展。 任职要求： 1. 本科以上学历，计算机相关专业，计算机基础理论扎实； 2. 应届毕业生或在读大三学生； 3. 熟悉数据库知识基础，熟练使用SQL，了解数据仓库建模理论； 4. 具有优秀的数据分析能力及敏锐的数据洞察能力； 5. 具有良好的学习沟通、问题分析和团队合作能力。 ",亿信华辰,互联网 游戏 软件,"民营企业
",500-2000人, 补充商业保险 工作气氛好 过节福利 团队协作 信息技术 ,武汉,https://www.shixiseng.com/intern/inn_blzg0rspi7nj?pcm=pc_SearchList
市场推广, 岗位职责： 负责公司知识产品的网上推广。 联系各大院校的社团、就业中心，进行知识商品的校园推介。 任职要求： 学历、专业不限。 有冲劲，爱挑战。 有较好沟通表达能力。 工资待遇：高薪 本岗位长年招聘，在校生也可应聘。 本岗位可在学生当地城市工作，不限制学生一定要到深圳工作。 本岗位接受寒暑假实习和长期实习 该职位同时接受寒假实习和长期实习。 ,识业教育科技,互联网 游戏 软件,"民营企业
",15-50人, 大咖 事业成就感 近地铁站 个人提升快 ,广东/深圳,https://www.shixiseng.com/intern/inn_vengjzimf0re?pcm=pc_SearchList
渠道管理实习生, 渠道管理（在当地工作） 岗位责任： 负责校园渠道的开拓、维护。 对全国各类校园大使的进出变动和业绩进行管理。 向各类校园合作方、校园大使定期发放宣传物料，解决推广问题、订单对帐等。 任职要求： 熟悉大专院校情况。 有全国院校的资源。 沟通表达能力佳。 有耐心、工作细致。 注：本岗位可在学生当地工作。 ,识业教育科技,互联网 游戏 软件,"民营企业
",15-50人, 大咖 事业成就感 近地铁站 个人提升快 ,广东/深圳,https://www.shixiseng.com/intern/inn_ymlgmvpmx0xv?pcm=pc_SearchList
管培生, 岗位职责： 1、根据集团业务发展需要，完成不同项目小组研究工作； 2、协助物业智慧社区平台运维管理，落实制订智慧社区实施管理； 3、跟进客户及市场需求，规划社区物联网产品； 4、持续关注产品的实施效果和业务发展状况，根据市场需求不断优化产品，持续提升产品的用户体验。 5、后期可出差广州定期向公司董事长汇报工作。（可做面试话术，不需要写到招聘文件中）。   任职要求： 1、2020届硕士及以上的毕业生，学生会主席优先； 2、认同福星的企业文化，有志于从事研究工作。在校期间参加过省市级课题研究的优先。 3、人工智能、生物科学、材料科学、医学健康类等相关专业，有智慧社区（城市）项目背景优先； 4、有良好的沟通、推动、协调、数据分析能力，有互联网思维和强大的团队精神； 注：此岗位后期需出差广州，介意者慎投！！！！   ,福星智慧家,互联网 游戏 软件,"民营企业
",50-150人, ,,https://www.shixiseng.com/intern/inn_kkljoo5q4vhd?pcm=pc_SearchList
校园推广大使, 岗位职责： 负责公司知识产品的网上推广。 联系各大院校的社团、就业中心，进行知识商品的校园推介。 任职要求： 学历、专业不限。 有冲劲，爱挑战。 有较好沟通表达能力。 工资待遇：高薪 本岗位长年招聘，在校生也可应聘。 本岗位可在学生当地城市工作，不限制学生一定要到深圳工作。 本岗位接受寒暑假实习和长期实习 该职位同时接受寒假实习和长期实习。 ,识业教育科技,互联网 游戏 软件,"民营企业
",15-50人, 大咖 事业成就感 近地铁站 个人提升快 ,广东/深圳,https://www.shixiseng.com/intern/inn_765soollcm6o?pcm=pc_SearchList
线上泰语翻译运营, 职位描述： 该职位接受暑期实习&长期实习。 此职位为线上实习，工作地点可全球各地 岗位职责： 1.主要翻译泰国金融科技、区块链、电商、游戏等20个领域内容，并发布到蓝船社区。 2.撰写泰国各领域的活动、考察招募文档。  职位要求： 1、对泰国各行业知识有基础的了解。 2、业余或碎片化时间充足 3、有公众号排版或运营经验，团队协作能力强 4、适当优秀的英文&泰文水平，经常翻墙搜寻内容。 5、一周工作3天，无固定时间，按照规则，自己分配时间。 6、无薪资，必须实习3个月以上才提供实习证明，请认真查看这条。   提示： 此实习工作适合以下同学投递 1、有耐心，乐于沟通、团队协作能力强 2、希望开阔视野 3、泰语专业或者对泰国各行业感兴趣的同学。 4、对出海行业有好奇心。     蓝船出海介绍 蓝船出海（Blue Boat Global），一个专注于（物）互联网属性公司拓展海外市场的B2B出海服务社区，致力于成为企业拓展海外市场的B2B出海服务平台。   蓝船确实不大，希望谨慎投递，在中国经济寒冬的几年里，也许这里是你开拓视野的地方，不做旁观者，真诚邀请真诚的你来参与创造！ ,蓝船出海,互联网 游戏 软件,"民营企业
",15-50人, 学到知识 能学习 发展前景好 收获成长 创业创投 全球化 小语种 出国 跨国 线上实习 ,上海市/上海,https://www.shixiseng.com/intern/inn_upsa7mtp3a1y?pcm=pc_SearchList
学科编辑-计算机类（线上）, 圣才电子书公司，由于业务需要，全国招聘计算机远程实习编辑，不限专业， 【岗位职责】整理、编辑及解答考研考证相关的教辅资料（整理笔记、解答试题等）。 【任职要求】研究生、保研生、已确认考上研的本科生。计算机相关专业，本硕专业一致，通过计算机软考！ 【工作报酬】按照实习任务计算报酬、当天结算报酬。 ,圣才电子书,教育 培训,"股份制企业
",150-500人, 读书 实习证明 接受应届生 文化好 个人提升 学习机会多 ,湖北/武汉,https://www.shixiseng.com/intern/inn_orfahlk6ckey?pcm=pc_SearchList
线上翻译运营（汽车&时尚&电子烟）, 线上翻译运营（汽车&时尚&电子烟） 工作内容： 1、寻找全球优质的汽车&时尚&电子烟内容，翻译成中文并发布到蓝船社区。 汽车只关注全球新能源、无人驾驶、数据智能方向；时尚只关注轻奢、名牌、知名时尚节等； 2、善于捕捉全球汽车&时尚&电子烟热点 3、更新全球汽车&时尚&电子烟媒体库 4、更新全球汽车&时尚&电子烟关键词库 5、撰写全球汽车&时尚&电子烟的海外考察、线上下活动等。 6、更新汽车&时尚&电子烟外语培训学习库   职位要求：  1、对汽车&时尚&电子烟行业知识有基础的了解。 2、业余或碎片化时间充足 3、有公众号排版或运营经验，团队协作能力强 4、适当优秀的英文水平，经常翻墙搜寻内容。 5、一周工作3天，无固定时间，按照规则，自己分配时间。 6、无薪资，必须实习3个月以上才提供实习证明，请认真查看这条。   提示： 此实习工作适合以下同学投递 1、有耐心，乐于沟通、团队协作能力强 2、希望开阔视野 3、汽车&时尚&电商专业或者对汽车&时尚&电商行业感兴趣的同学。 4、对出海行业有好奇心。     蓝船出海介绍 蓝船出海（Blue Boat Global），一个专注于（物）互联网属性公司拓展海外市场的B2B出海服务社区，致力于成为企业拓展海外市场的B2B出海服务平台。   蓝船确实不大，希望谨慎投递，在中国经济寒冬的几年里，也许这里是你开拓视野的地方，不做旁观者，真诚邀请真诚的你来参与创造！ ,蓝船出海,互联网 游戏 软件,"民营企业
",15-50人, 学到知识 能学习 发展前景好 收获成长 创业创投 全球化 小语种 出国 跨国 线上实习 ,上海市/上海,https://www.shixiseng.com/intern/inn_oypd369yejma?pcm=pc_SearchList
电商运营, 岗位职责： 1、负责淘宝网店和小程序的商品上架、管理、维护； 2、线上订单处理； 3、处理用户咨询消息等客服工作； 4、店铺运营推广活动的策划与执行； 5、与第三方合作推广等推广事宜。 岗位要求： 1、做事细心，有责任心； 2、情商高，能与用户友善亲切沟通； 3、希望获得独当一面的能力，也愿意付出努力； 4、为人开朗，与人相处融洽。 你将获得： 1、14天带薪年假； 2、超牛的团队（年轻且经验丰富的管理团队）； 3、超有爱的氛围（都是95后，平均年龄23岁，没有任何代沟哦）； 4、你将在工作中学习管理、运营等技能； 5、在快速成长的创业公司，收获一批追求上进的同事和朋友。 ,学解,互联网 游戏 软件,"民营企业
",15-50人, 类教育行业 互联网 适合大学生 逼着你成长 年轻氛围好 待遇不错 ,湖北/武汉,https://www.shixiseng.com/intern/inn_tl0dumvpjr3e?pcm=pc_SearchList
线上印尼语翻译运营, 职位描述： 该职位接受暑期实习&长期实习。 此职位为线上实习，工作地点可全球各地 岗位职责： 1.主要翻译印尼金融科技、区块链、电商、游戏等20个领域内容，并发布到蓝船社区。 2.撰写印尼各领域的活动、考察招募文档。  职位要求： 1、对印尼各行业知识有基础的了解。 2、业余或碎片化时间充足 3、有公众号排版或运营经验，团队协作能力强 4、适当优秀的英文&印尼语水平，经常翻墙搜寻内容。 5、一周工作3天，无固定时间，按照规则，自己分配时间。 6、无薪资，必须实习3个月以上才提供实习证明，请认真查看这条。   提示： 此实习工作适合以下同学投递 1、有耐心，乐于沟通、团队协作能力强 2、希望开阔视野 3、印尼语专业或者对印尼各行业感兴趣的同学。 4、对出海行业有好奇心。     蓝船出海介绍 蓝船出海（Blue Boat Global），一个专注于（物）互联网属性公司拓展海外市场的B2B出海服务社区，致力于成为企业拓展海外市场的B2B出海服务平台。   蓝船确实不大，希望谨慎投递，在中国经济寒冬的几年里，也许这里是你开拓视野的地方，不做旁观者，真诚邀请真诚的你来参与创造！ ,蓝船出海,互联网 游戏 软件,"民营企业
",15-50人, 学到知识 能学习 发展前景好 收获成长 创业创投 全球化 小语种 出国 跨国 线上实习 ,上海市/上海,https://www.shixiseng.com/intern/inn_qavosrg4h8gk?pcm=pc_SearchList
线上阿拉伯语翻译运营, 职位描述： 该职位接受暑期实习&长期实习。 此职位为线上实习，工作地点可全球各地 岗位职责： 1.主要翻译阿拉伯地区金融科技、区块链、电商、游戏等20个领域内容，并发布到蓝船社区。 2.撰写阿拉伯地区各领域的活动、考察招募文档。  职位要求： 1、对阿拉伯地区各行业知识有基础的了解。 2、业余或碎片化时间充足 3、有公众号排版或运营经验，团队协作能力强 4、适当优秀的英文&阿拉伯语水平，经常翻墙搜寻内容。 5、一周工作3天，无固定时间，按照规则，自己分配时间。 6、无薪资，必须实习3个月以上才提供实习证明，请认真查看这条。   提示： 此实习工作适合以下同学投递 1、有耐心，乐于沟通、团队协作能力强 2、希望开阔视野 3、阿拉伯语专业或者对阿拉伯地区各行业感兴趣的同学。 4、对出海行业有好奇心。     蓝船出海介绍 蓝船出海（Blue Boat Global），一个专注于（物）互联网属性公司拓展海外市场的B2B出海服务社区，致力于成为企业拓展海外市场的B2B出海服务平台。   蓝船确实不大，希望谨慎投递，在中国经济寒冬的几年里，也许这里是你开拓视野的地方，不做旁观者，真诚邀请真诚的你来参与创造！ ,蓝船出海,互联网 游戏 软件,"民营企业
",15-50人, 学到知识 能学习 发展前景好 收获成长 创业创投 全球化 小语种 出国 跨国 线上实习 ,上海市/上海,https://www.shixiseng.com/intern/inn_lnl4ztjib2et?pcm=pc_SearchList
线上海外推广联盟公众号运营, 接受寒暑期实习和长期实习   工作内容： 1、寻找全球优质的海外推广&KOL内容，翻译成中文并发布到海外推广联盟和KOL达人营销堂公众号。 2、善于捕捉全球推广&KOL热点 3、更新全球海外推广&KOL媒体库 4、更新全球海外推广&KOL关键词库 5、拓展全球各平台渠道的KOL入库，并达成合作。   备注:海外推广联盟&KOL达人营销堂双运营机制，投递此职位意味着接受同时运营两个公众号。  职位要求： 1、对海内外营销推广和KOL知识有基础的了解。 2、业余或碎片化时间充足 3、有公众号排版或运营经验，团队协作能力强 4、适当优秀的英文水平，经常翻墙搜寻内容。 5、一周工作3天，无固定时间，按照规则，自己分配时间。 6、无薪资，必须实习3个月以上才有薪资，请认真查看这条。   提示： 此实习工作适合以下同学投递 1、有耐心，乐于沟通、团队协作能力强 2、希望开阔视野 3、营销推广属性专业或者对营销推广行业感兴趣的同学。 4、对出海行业有好奇心。     蓝船出海介绍 蓝船出海（Blue Boat Global），一个专注于（物）互联网属性公司拓展海外市场的B2B出海服务社区，致力于成为企业拓展海外市场的B2B出海服务平台。   蓝船确实不大，希望谨慎投递，在中国经济寒冬的几年里，也许这里是你开拓视野的地方，不做旁观者，真诚邀请真诚的你来参与创造！ ,蓝船出海,互联网 游戏 软件,"民营企业
",15-50人, 学到知识 能学习 发展前景好 收获成长 创业创投 全球化 小语种 出国 跨国 线上实习 ,上海市/上海,https://www.shixiseng.com/intern/inn_6f4hiytqwvpm?pcm=pc_SearchList
线上AI智能出海公众号运营, 接受寒暑期实习和长期实习   工作内容： 1、寻找全球优质的AI智能&海外各国app相关内容，翻译成中文并发布到AI智能硬件出海和APP出海公众号。 2、善于捕捉全球AI智能&海外各国app资讯热点 3、更新全球AI智能&海外各国app媒体库 4、更新全球AI智能&海外各国app关键词库 5、撰写全球AI智能&海外各国app的活动、考察招募文档  备注:AI智能硬件出海和APP出海公众号双运营机制，投递此职位意味着接受同时运营两个公众号。  职位要求： 1、对AI智能和互联网以及移动互联网知识有基础的了解。 2、业余或碎片化时间充足 3、有公众号排版或运营经验，团队协作能力强 4、适当优秀的英文水平，经常翻墙搜寻内容。 5、一周工作3天，无固定时间，按照规则，自己分配时间。 6、无薪资，必须实习3个月以上才提供实习证明，请认真查看这条。   提示： 此实习工作适合以下同学投递 1、有耐心，乐于沟通、团队协作能力强 2、希望开阔视野 3、AI智能&传媒&电商专业或者对AI智能&互联网行业感兴趣的同学。 4、对出海行业有好奇心。     蓝船出海介绍 蓝船出海（Blue Boat Global），一个专注于（物）互联网属性公司拓展海外市场的B2B出海服务社区，致力于成为企业拓展海外市场的B2B出海服务平台。   蓝船确实不大，希望谨慎投递，在中国经济寒冬的几年里，也许这里是你开拓视野的地方，不做旁观者，真诚邀请真诚的你来参与创造！ ,蓝船出海,互联网 游戏 软件,"民营企业
",15-50人, 学到知识 能学习 发展前景好 收获成长 创业创投 全球化 小语种 出国 跨国 线上实习 ,上海市/上海,https://www.shixiseng.com/intern/inn_zac7ofnynk7x?pcm=pc_SearchList
线上翻译运营（金融科技&区块链）, 职位名称：   工作内容： 1、寻找全球优质的金融科技&区块链内容，翻译成英文并发布到蓝船社区。 2、善于捕捉全球金融科技&区块链热点 3、更新全球金融科技&区块链媒体库 4、更新全球金融科技&区块链关键词库 5、撰写全球金融科技&区块链的海外考察、线上下活动等。 6、更新金融科技&区块链外语培训学习库     职位要求： 1、对金融科技（互联网金融）&区块链行业知识有基础的了解。 2、业余或碎片化时间充足 3、有公众号排版或运营经验，团队协作能力强 4、适当优秀的英文水平，经常翻墙搜寻内容。 5、一周工作3天，无固定时间，按照规则，自己分配时间。 6、无薪资，必须实习3个月以上才提供实习证明，请认真查看这条。   提示： 此实习工作适合以下同学投递 1、有耐心，乐于沟通、团队协作能力强 2、希望开阔视野 3、金融相关专业或者对金融行业感兴趣的同学。 4、对出海行业有好奇心。     蓝船出海介绍 蓝船出海（Blue Boat Global），一个专注于（物）互联网属性公司拓展海外市场的B2B出海服务社区，致力于成为企业拓展海外市场的B2B出海服务平台。   蓝船确实不大，希望谨慎投递，在中国经济寒冬的几年里，也许这里是你开拓视野的地方，不做旁观者，真诚邀请真诚的你来参与创造！ ,蓝船出海,互联网 游戏 软件,"民营企业
",15-50人, 学到知识 能学习 发展前景好 收获成长 创业创投 全球化 小语种 出国 跨国 线上实习 ,上海市/上海,https://www.shixiseng.com/intern/inn_lazvmh3unwdq?pcm=pc_SearchList
视频策划运营, 工作内容： 1、负责B站运营账号，制作大学生学习生活相关的优质、有高度传播性的内容；负责视频文章的脚本制作及内容撰写； 2、负责微信公号的日常运营及推广工作（较简单，主要是日常运维一下即可）； 3、联合技术部、运营部、产品部打造爆款活动，提升品牌知名度和收入。 基本要求： 1、需要在两个平台（抖音、B站）中的一个平台有实战经历，有视频运营工作经验者优先； 2、需要有近一年内的作品或者案例才可能面试通过（阅读量不低于1000）；（如果有10000+阅读可以获得直通终面资格）（如果是老师布置的作业、以及头条等平台的阅读量不考虑） 3、活泼开朗，写图文、斗表情包、写段子这些基础技能有都是可以加分的； 4、自信，坚持，对自己要求高。 你将获得： 1.只要你能力够强，确保让你满意的薪酬方案 2.超牛的团队（年轻且经验丰富的管理团队） 3.超有爱的氛围（都是95后，没有任何代沟哦） 4.在工作中get各种技能（PS、AI等等） 5.快速成长的创业公司（希望你和公司一起成长） ,学解,互联网 游戏 软件,"民营企业
",15-50人, 类教育行业 互联网 适合大学生 逼着你成长 年轻氛围好 待遇不错 ,湖北/武汉,https://www.shixiseng.com/intern/inn_bclr9215zkz7?pcm=pc_SearchList
线上德语翻译运营, 职位描述： 该职位接受暑期实习&长期实习。 此职位为线上实习，工作地点可全球各地 岗位职责： 1.主要翻译德国金融科技、区块链、电商、游戏等20个领域内容，并发布到蓝船社区。 2.撰写德国各领域的活动、考察招募文档。  职位要求： 1、对德国各行业知识有基础的了解。 2、业余或碎片化时间充足 3、有公众号排版或运营经验，团队协作能力强 4、适当优秀的英文&德文水平，经常翻墙搜寻内容。 5、一周工作3天，无固定时间，按照规则，自己分配时间。 6、无薪资，必须实习3个月以上才提供实习证明，请认真查看这条。   提示： 此实习工作适合以下同学投递 1、有耐心，乐于沟通、团队协作能力强 2、希望开阔视野 3、德语专业或者对德国各行业感兴趣的同学。 4、对出海行业有好奇心。     蓝船出海介绍 蓝船出海（Blue Boat Global），一个专注于（物）互联网属性公司拓展海外市场的B2B出海服务社区，致力于成为企业拓展海外市场的B2B出海服务平台。   蓝船确实不大，希望谨慎投递，在中国经济寒冬的几年里，也许这里是你开拓视野的地方，不做旁观者，真诚邀请真诚的你来参与创造！ ,蓝船出海,互联网 游戏 软件,"民营企业
",15-50人, 学到知识 能学习 发展前景好 收获成长 创业创投 全球化 小语种 出国 跨国 线上实习 ,上海市/上海,https://www.shixiseng.com/intern/inn_wzrhwrmxyxlf?pcm=pc_SearchList
